Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,intFlag,altiThreshold,thrustSetpoint,thrustPerRotor,expectedThrust.x,expectedThrust.y,expectedThrust.z,disturbanceEstimate.x,disturbanceEstimate.y,disturbanceEstimate.z,inertialForce.x,inertialForce.y,inertialForce.z
1719185922.8356638,9478,1719185922,833417871,,False,False,16.51192283630371,4.127980709075928,-0.2688695648741469,0.11553881293928621,16.50932976886793,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.8560958,9479,1719185922,853398027,,False,False,16.510526657104492,4.127631664276123,-0.26901746247820074,0.11550757720035613,16.509327578085703,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.8759158,9480,1719185922,873443548,,False,False,16.510557174682617,4.127639293670654,-0.269094728145508,0.11567766614414411,16.50792877532161,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.8964682,9481,1719185922,893334746,,False,False,16.5123233795166,4.12808084487915,-0.26913773888865233,0.11554600163031586,16.507959918183364,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.9159648,9482,1719185922,913357142,,False,False,16.50823402404785,4.127058506011963,-0.2693373203019972,0.11545650464946278,16.50972288597631,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.9362912,9483,1719185922,933346465,,False,False,16.509864807128906,4.127466201782227,-0.2692760554562258,0.11538099105368901,16.505633678018494,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.9560504,9484,1719185922,953402350,,False,False,16.509885787963867,4.127471446990967,-0.26929392987271605,0.11528437770199111,16.50726634723187,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.9755197,9485,1719185922,973356308,,False,False,16.50985336303711,4.127463340759277,-0.2691932886966955,0.11517399585920612,16.507288849910246,0.0,0.0,0.0,0.0,0.0,0.0
1719185922.995682,9486,1719185922,993367142,,False,False,16.50985336303711,4.127463340759277,-0.2689289607677002,0.11518291762609674,16.507260903184896,0.0,0.0,0.0,0.0,0.0,0.0
1719185923.0162632,9487,1719185923,13412871,,False,False,16.509244918823242,4.1273112297058105,-0.2688279052472395,0.11524075034364853,16.507262145306097,0.0,0.0,0.0,0.0,0.0,0.0
1719185923.0356233,9488,1719185923,33357454,,False,False,16.509244918823242,4.1273112297058105,-0.26868154933549754,0.11520572966735308,16.506656025953543,0.0,0.0,0.0,0.0,0.0,0.0
1719185923.0565712,9489,1719185923,53380527,,False,False,16.5062313079834,4.12655782699585,-0.2688286682170943,0.1152083315068993,16.50665361255987,0.0,0.0,0.0,0.0,0.0,0.0
