Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,type_mask,orientation.x,orientation.y,orientation.z,orientation.w,body_rate.x,body_rate.y,body_rate.z,thrust
1719185956.178234,37028,1719185956,176741973,,0,0.0013692775793174776,-0.02334709893065069,0.034990032817554716,0.9991139753070516,0.0,0.0,0.0,0.4603159427642822
1719185956.19831,37029,1719185956,196624525,,0,0.0011508787960571834,-0.023441247827861035,0.03498481545431149,0.9991122289642427,0.0,0.0,0.0,0.4603137969970703
1719185956.2196548,37030,1719185956,216644525,,0,-0.0020204480452590346,-0.02381210962637852,0.03490906353199731,0.9991047284985477,0.0,0.0,0.0,0.46047914028167725
1719185956.2400405,37031,1719185956,236635775,,0,-0.0011132569288912818,-0.01953100636857267,0.03494504490547415,0.9991977503406397,0.0,0.0,0.0,0.4612486958503723
1719185956.2586257,37032,1719185956,256673119,,0,-0.0014734142982531296,-0.019740483415846714,0.03493730768120045,0.9991934381774149,0.0,0.0,0.0,0.4613621234893799
1719185956.27847,37033,1719185956,276627858,,0,0.0007188673954171654,-0.01826747297239386,0.034982312028921304,0.9992207066038923,0.0,0.0,0.0,0.4616003930568695
1719185956.2990997,37034,1719185956,296622285,,0,0.0003125138955659511,-0.018680575040673126,0.03497423130956822,0.999213561555046,0.0,0.0,0.0,0.46174004673957825
1719185956.319558,37035,1719185956,316620827,,0,-0.00033198975648552324,-0.023809114971918916,0.034949097014730625,0.9991053880571912,0.0,0.0,0.0,0.46193790435791016
1719185956.340431,37036,1719185956,336687650,,0,-0.0005257341135030813,-0.023838648917331062,0.03494441051342066,0.9991047645744202,0.0,0.0,0.0,0.46198031306266785
1719185956.3586144,37037,1719185956,356683223,,0,-0.0024676756021891184,-0.021123156778308595,0.034911437417901175,0.9991641078232631,0.0,0.0,0.0,0.46016132831573486
1719185956.3790405,37038,1719185956,376619733,,0,-0.002567172465572129,-0.02121908725705062,0.03490889164735617,0.9991619134281805,0.0,0.0,0.0,0.4601658284664154
1719185956.3986764,37039,1719185956,396651869,,0,-0.0010325105782203999,-0.021093671106908452,0.03494167487864476,0.9991661875372958,0.0,0.0,0.0,0.46036237478256226
1719185956.4184813,37040,1719185956,416618014,,0,-0.0011952985467059006,-0.021202615700899492,0.03493788551157102,0.9991638326644958,0.0,0.0,0.0,0.46037420630455017
